X,Y,FID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,POPULATION,COUNTY,COUNTRY,LATITUDE,LONGITUDE,NAICS_DESC,SOURCE,WEBSITE,TTL_STAFF,BEDS,TRAUMA,HELIPAD,IP Address,No of Access Points connected,Patients,Suggestive Factor,Recommended
-13661914.3111,4646290.412,66,KAISER FND HOSP - SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,GENERAL ACUTE CARE,173,SONOMA,USA,38.471793006,-122.72706436,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,130,173,1,0,211.45.20.19,65,45,6.053086419753087,Yes
-13608627.1118,4597368.3641,67,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,975 SERENO DRIVE,VALLEJO,CA,94590,GENERAL ACUTE CARE,248,SOLANO,USA,38.12690208,-122.248377304,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,86,248,0,1,30.0.84.82,127,107,1.4314350598305527,Yes
-13557839.5917,4673645.41,68,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,GENERAL ACUTE CARE,108,YOLO,USA,38.663925024,-121.792145249,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.woodlandhealthcare.org,131,108,1,1,58.137.166.189,52,32,7.908203125,Yes
-13610366.6843,4554048.6375,69,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,3100 SUMMIT STREET,OAKLAND,CA,94609,GENERAL ACUTE CARE,75,ALAMEDA,USA,37.8201396110001,-122.26400415,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.altabatessummit.com,82,75,0,1,161.177.110.237,175,155,0.6279916753381893,No
-13596951.5212,4538861.1559,70,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,CA,94578,GENERAL ACUTE CARE,93,ALAMEDA,USA,37.712288347,-122.143493689,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://edenmedcenter.org,112,93,1,1,254.20.192.197,200,180,1.1607407407407409,Yes
-13590764.2553,4527772.0937,71,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,CA,94545,GENERAL ACUTE CARE,217,ALAMEDA,USA,37.6334419930001,-122.087912534,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.srhca.org,89,217,0,1,216.155.195.24,49,29,11.98216409036861,Yes
-13502060.2533,4576120.1823,72,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,2510 NORTH CALIFORNIA STREET,STOCKTON,CA,95204,PSYCHIATRIC,35,SAN JOAQUIN,USA,37.9765963,-121.291070926,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.stjosephscanhelp.org,83,35,1,1,136.129.218.131,155,135,1.0796982167352538,Yes
-13501738.7443,4575254.6567,73,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 NORTH CALIFORNIA STREET,STOCKTON,CA,95204,GENERAL ACUTE CARE,364,SAN JOAQUIN,USA,37.970467188,-121.288182762,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.stjosephscares.org,87,364,1,1,192.243.103.38,79,59,5.548692904337835,Yes
-13121368.6107,4046628.2335,74,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,250 SOUTH GRAND AVENUE,GLENDORA,CA,91741,GENERAL ACUTE CARE,105,LOS ANGELES,USA,34.132654576,-117.871259716,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.cvhp.org/our_facilities/foothill_presbyterian.aspx,88,105,0,0,106.9.224.158,68,48,2.005208333333333,Yes
-13164269.3005,4046024.5491,75,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1420 SOUTH CENTRAL AVENUE,GLENDALE,CA,91204,GENERAL ACUTE CARE,334,LOS ANGELES,USA,34.128165628,-118.256643169,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.glendalememorial.com,88,334,0,1,41.214.196.167,160,140,1.2497959183673468,Yes
-13168447.3617,4042045.7512,76,KAISER FOUNDATION LOS ANGELES MEDICAL CENTER,4867 SUNSET BOULEVARD,LOS ANGELES,CA,90027,GENERAL ACUTE CARE,460,LOS ANGELES,USA,34.0985736490001,-118.294175331,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,141,460,0,1,154.106.123.42,57,37,24.18882395909423,Yes
-13183591.7063,4058187.75,77,KAISER PERMANENTE PANORAMA CITY,13652 CANTARA STREET,PANORAMA CITY,CA,91402,GENERAL ACUTE CARE,218,LOS ANGELES,USA,34.2185641940001,-118.430219294,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,62,218,1,1,254.17.126.204,172,152,1.292503462603878,Yes
-13194911.2026,4051704.6841,78,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,GENERAL ACUTE CARE,249,LOS ANGELES,USA,34.170393216,-118.531904059,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://california.providence.org/,114,249,0,0,62.110.159.94,152,132,0.8145661157024794,No
-13167580.934,4037829.5594,79,SHRINERS HOSPITAL FOR CHILDREN - L.A.,3160 GENEVA STREET,LOS ANGELES,CA,90020,GENERAL ACUTE CARE,60,LOS ANGELES,USA,34.067204777,-118.286392079,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.shrinershospitalsforchildren.org/hospitals/locations/losa ngeles.aspx,131,60,0,1,9.160.95.95,92,72,1.2581018518518519,Yes
-13144569.6225,4006485.7579,80,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,CA,90716,GENERAL ACUTE CARE,107,LOS ANGELES,USA,33.833640007,-118.079677951,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.tcrmc.org/,65,107,1,0,113.54.173.243,22,2,869.875,Yes
-13650012.0503,4712453.7172,81,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,GENERAL ACUTE CARE,32,LAKE,USA,38.935618855,-122.620144532,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.adventisthealth.org,89,32,0,0,13.47.100.15,117,97,0.15134445743437133,No
-13336101.9822,4422956.8508,82,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDREN'S PLACE,MADERA,CA,93638,CHILDREN,356,MADERA,USA,36.8840478340001,-119.800242412,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.valleychildrens.org/pages/default.aspx,63,356,1,0,9.2.68.137,117,97,1.6918376022956743,Yes
-12958283.4834,3997070.0813,83,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,GENERAL ACUTE CARE,489,RIVERSIDE,USA,33.7633520680001,-116.406241091,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.emc.org,74,489,1,0,178.136.119.41,181,161,1.198005478183712,Yes
-13575030.8417,4474301.7998,84,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,GENERAL ACUTE CARE,404,SANTA CLARA,USA,37.252078736,-121.946576875,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.goodsamsanjose.com,53,404,1,0,153.181.164.208,169,149,0.9822305301562992,No
-13580852.4249,4485961.0994,85,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,GENERAL ACUTE CARE,327,SANTA CLARA,USA,37.3354013750001,-121.998873047,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,107,327,0,0,3.22.129.191,64,44,9.036415289256198,Yes
-13600502.2063,4500055.7095,86,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,725 WELCH ROAD,PALO ALTO,CA,94304,GENERAL ACUTE CARE,302,SANTA CLARA,USA,37.436004575,-122.175390036,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.lpch.org,131,302,0,0,137.122.174.235,127,107,1.72774914839724,Yes
-13605845.5524,4507466.6924,87,KAISER FND HOSP - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,GENERAL ACUTE CARE,149,SAN MATEO,USA,37.488847836,-122.223390131,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,102,149,1,1,164.49.84.100,46,26,12.24112426035503,Yes
-13584706.7231,4577037.2129,88,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,2540 EAST STREET,CONCORD,CA,94520,GENERAL ACUTE CARE,245,CONTRA COSTA,USA,37.9830895790001,-122.033496796,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.johnmuirhealth.com,137,245,1,1,15.147.235.57,126,106,2.4936365254538986,Yes
-13559045.5443,4576916.4404,89,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,GENERAL ACUTE CARE,145,CONTRA COSTA,USA,37.9822344500001,-121.802978505,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.sutterdelta.org,150,145,1,1,45.136.187.79,26,6,303.08333333333337,Yes
-13513422.9788,4664791.968,90,KAISER FND HOSP - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,GENERAL ACUTE CARE,287,SACRAMENTO,USA,38.601797751,-121.393144026,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kaiserpermanente.org,62,287,0,0,143.60.98.112,182,162,0.33901082152110956,No
-13474946.0372,4754385.7782,91,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,GENERAL ACUTE CARE,104,NEVADA,USA,39.228016294,-121.047499779,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.snmh.org,54,104,0,0,211.233.103.143,128,108,0.24074074074074073,No
-13139963.7097,4008345.2378,92,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,GENERAL ACUTE CARE,141,ORANGE,USA,33.8475141810001,-118.038302332,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.lapalmaintercommunityhospital.com,148,141,0,0,5.44.185.87,64,44,5.389462809917355,Yes
-13096758.5655,3956130.0674,93,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,654 CAMINO DE LOS MARES,SAN CLEMENTE,CA,92673,GENERAL ACUTE CARE,73,ORANGE,USA,33.457065243,-117.650183918,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.memorialcare.org,81,73,1,0,176.84.97.252,49,29,4.015457788347206,Yes
-13538455.1696,4742191.1044,94,FREMONT MEDICAL CENTER,970 PLUMAS STREET,YUBA CITY,CA,95991,GENERAL ACUTE CARE,46,SUTTER,USA,39.143106319,-121.618012022,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.frhg.org/,65,46,1,1,80.14.54.21,142,122,1.1004434291857028,Yes
-9396802.4794,4090500.8594,95,PIEDMONT MOUNTAINSIDE HOSPITAL,1266 EAST CHURCH STREET,JASPER,GA,30143,GENERAL ACUTE CARE,48,PICKENS,USA,34.4582486800001,-84.412912891,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.piedmontmountainsidehospital.org,78,52,1,1,228.236.168.82,91,71,1.4023011307280302,Yes
-9284630.2332,4021717.3382,96,ST MARYS HEALTH CARE SYSTEM,1230 BAXTER STREET,ATHENS,GA,30606,GENERAL ACUTE CARE,165,CLARKE,USA,33.9472213170001,-83.4052524589999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.stmarysathens.com,78,196,0,0,1.101.209.204,89,69,1.6055450535601765,Yes
-9407727.5901,4009542.1175,97,RIDGEVIEW INSTITUTE,3995 SOUTH COBB DRIVE SE,SMYRNA,GA,30080,PSYCHIATRIC,92,COBB,USA,33.8564432910001,-84.51105483,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://www.ridgeviewinstitute.com,95,216,1,1,184.76.113.169,200,180,1.3166666666666667,Yes
-7995556.1829,5065912.1498,98,WESTERLY HOSPITAL,25 WELLS ST,WESTERLY,RI,2891,GENERAL ACUTE CARE,125,WASHINGTON,USA,41.3621890750001,-71.825303241,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.westerlyhospital.org/,67,125,1,0,92.253.182.188,78,58,1.7447978596908442,Yes
-9952121.5764,5321008.132,99,ST MARYS HOSPITAL MADISON,700 SOUTH PARK ST,MADISON,WI,53715,GENERAL ACUTE CARE,440,DANE,USA,43.0593384640001,-89.401429215,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.stmarysmadison.com,46,440,0,0,236.197.39.133,55,35,8.261224489795918,Yes
-9796974.1792,5319092.6828,100,AURORA PSYCHIATRIC HSPTL,1220 DEWEY AVE,WAUWATOSA,WI,53213,PSYCHIATRIC,105,MILWAUKEE,USA,43.046765098,-88.007716433,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.aurorahealthcare.org,45,105,0,0,97.93.4.92,108,88,0.30507489669421484,No
-9787895.1317,5351122.8107,101,COLUMBIA CENTER,13125 N PORT WASHINGTON RD,MEQUON,WI,53097,GENERAL ACUTE CARE,17,OZAUKEE,USA,43.256677929,-87.926157962,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.columbiacenter.org,143,17,0,0,183.225.4.211,99,79,0.1947604550552796,No
-9900892.0289,5462112.0772,102,THEDACARE MEDICAL CENTER BERLIN,225 MEMORIAL DRIVE,BERLIN,WI,54923,GENERAL ACUTE CARE,25,GREEN LAKE,USA,43.9784771540001,-88.94122636,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.chnwi.org,88,25,0,0,205.67.173.209,54,34,0.9515570934256057,No
-10484401.1546,4343222.0324,103,MERCY HOSPITAL ROGERS,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,GENERAL ACUTE CARE,-999,BENTON,USA,36.3089928530001,-94.18297802,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,NOT AVAILABLE,116,208,1,1,210.224.113.42,127,107,2.0537164817888023,Yes
-10312924.6218,5686146.7752,104,ST CROIX REG MED CTR,235 STATE STREET,SAINT CROIX FALLS,WI,54024,GENERAL ACUTE CARE,25,POLK,USA,45.4090324310001,-92.642578117,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.scrmc.org,144,25,0,1,24.162.42.219,80,60,1.0,No
-10303231.1722,5640079.5968,105,WESTFIELDS HOSPITAL,535 HOSPITAL RD,NEW RICHMOND,WI,54017,GENERAL ACUTE CARE,25,ST. CROIX,USA,45.1177607480001,-92.555500378,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.westfieldshospital.com,144,25,1,1,85.207.60.39,182,162,1.0685871056241427,Yes
-9768011.2435,5428738.3281,106,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,GENERAL ACUTE CARE,185,SHEBOYGAN,USA,43.7623479010001,-87.747537955,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.stnicholashospital.org,75,185,0,1,155.253.188.32,91,71,1.8762150366990675,Yes
-10117649.4361,5396322.8094,107,VERNON MEM HSPTL,507 SOUTH MAIN ST,VIROQUA,WI,54665,GENERAL ACUTE CARE,25,VERNON,USA,43.551673973,-90.888391278,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.vmh.org,43,25,1,0,219.50.53.7,24,4,34.09375,Yes
-13150272.0758,4019990.4791,108,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,GENERAL ACUTE CARE,199,LOS ANGELES,USA,33.9343517980001,-118.13090396,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.pihhealth.org/,115,199,1,0,210.105.227.76,156,136,1.1186472750865053,Yes
-13175743.9299,4007250.7481,109,PROVIDENCE LITTLE COMPANY OF MARY TRANSITIONAL CARE CENTER,4320 MARICOPA STREET,TORRANCE,CA,90503,GENERAL ACUTE CARE,115,LOS ANGELES,USA,33.8393481160001,-118.359721519,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://california.providence.org/,105,115,0,1,215.89.208.176,81,61,2.122547702230583,Yes
-13053779.2831,4035535.36,110,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET,LOMA LINDA,CA,92354,CHILDREN,343,SAN BERNARDINO,USA,34.050130832,-117.264094455,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/hid/facility-listing.html,http://childrens-hospital.lomalindahealth.org/,103,343,0,0,18.154.96.229,101,81,2.6923487273281514,Yes
-9863023.268,5467364.5191,111,ASCENSION NE WISCONSIN MERCY CAMPUS,500 S OAKWOOD RD,OSHKOSH,WI,54904,GENERAL ACUTE CARE,157,WINNEBAGO,USA,44.0124207170001,-88.601045493,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.affinityhealth.org,147,157,1,1,194.88.5.211,22,2,2885.875,Yes
-8579978.0918,4709068.219,112,MEDSTAR-GEORGETOWN UNIVERSITY MEDICAL CENTER,"3800 RESERVOIR ROAD, NW",WASHINGTON,DC,20007,GENERAL ACUTE CARE,609,DISTRICT OF COLUMBIA,USA,38.9119585080001,-77.0752545729999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://doh.dc.gov/node/173192,http://www.medstargeorgetown.org/#q={},78,609,0,0,220.45.240.206,99,79,3.805640121775357,Yes
-9150542.3021,3292915.2001,113,ADVENT HEALTH DADE CITY,13100 FORT KING RD,DADE CITY,FL,33525,GENERAL ACUTE CARE,120,PASCO,USA,28.3479628600001,-82.2007200799999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,www.bayfrontdadecity.com,71,120,0,0,204.184.22.198,184,164,0.15838786436644853,No
-8919784.5304,3053330.6868,114,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,GENERAL ACUTE CARE,536,PALM BEACH,USA,26.4371928410001,-80.127787747,"CHILDREN'S HOSPITALS, GENERAL",http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.delraymedicalctr.com,118,536,0,1,94.136.186.85,167,147,1.9634642972835392,Yes
-9069943.4035,3267239.6244,115,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,34758,GENERAL ACUTE CARE,76,OSCEOLA,USA,28.144780763,-81.476687855,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://poincianamedicalcenter.com/,99,76,1,1,160.18.196.3,59,39,3.4733727810650885,Yes
-7943883.826,5149614.3474,116,ARBOUR FULLER HOSPITAL,200 MAY STREET,ATTLEBORO,MA,2703,PSYCHIATRIC,103,BRISTOL,USA,41.9240838480001,-71.3611225619999,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://arbourhealth.com/organizations/arbour-fuller-hospital/,150,103,0,1,111.132.21.234,153,133,0.9367120809542654,No
-7917180.4753,5213670.2059,117,ARBOUR HUMAN RESOURCE INSTITUTE,227 BABCOCK STREET,BROOKLINE,MA,2146,PSYCHIATRIC,66,NORFOLK,USA,42.3507795100001,-71.121242281,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://arbourhealth.com/organizations/arbour-hri-hospital/,55,66,0,1,59.120.26.77,161,141,0.5912931945073185,No
-9109573.2354,3517537.9145,118,ASSENCION ST. VINCENT'S MEDICAL CENTER CLAY COUNTY,1670 ST. VINCENT'S WAY,MIDDLEBURG,FL,32068,GENERAL ACUTE CARE,106,CLAY,USA,30.108762428,-81.832688692,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.jaxhealth.com/,144,106,0,1,238.54.4.149,64,44,4.4421487603305785,Yes
-9146269.2885,3396775.2623,119,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,2275 SW 22ND LANE,OCALA,FL,34471,REHABILITATION,60,MARION,USA,29.165875541,-82.1623349449999,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://healthsouthocala.com/,133,60,0,1,151.222.99.195,141,121,0.7725223686906633,No
-8037045.8745,5122276.6142,120,"NATCHAUG HOSPITAL, INC.",189 STORRS RD,MANSFIELD CENTER,CT,6250,PSYCHIATRIC,-999,TOLLAND,USA,41.7411039190001,-72.198011482,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,http://www.natchaug.org/,79,57,1,1,243.62.99.57,64,44,2.1629648760330578,Yes
-8930322.9315,3140152.8899,121,ENCOMPASS HEALTH REHABILITATION HOSPITAL AT MARTIN HEALTH,5850 SE COMMUNITY DR,STUART,FL,34997,REHABILITATION,54,MARTIN,USA,27.133437293,-80.222455815,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.healthsouthmartin.com/,71,54,1,0,84.41.86.191,80,60,1.0325,Yes
-7911064.5377,5215525.0797,122,SHRINERS' HOSPITAL FOR CHILDREN,51 BLOSSOM ST,BOSTON,MA,2114,CHILDREN,30,SUFFOLK,USA,42.3630925480001,-71.066301879,"CHILDREN'S HOSPITALS, GENERAL",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.shrinershospitalsforchildren.org/locations/boston,147,30,1,0,246.16.77.186,141,121,0.6506044669079981,No
-7909144.6847,5217847.9853,123,SPAULDING REHABILITATION HOSPITAL,300 1ST AVE,BOSTON,MA,2129,REHABILITATION,132,SUFFOLK,USA,42.3785090760001,-71.049055546,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://spauldingrehab.org/,133,132,0,1,121.127.193.19,132,112,1.1997767857142856,Yes
-7919904.7064,5117262.6155,124,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,49 HILLSIDE STREET,FALL RIVER,MA,2720,PSYCHIATRIC,-999,BRISTOL,USA,41.707486913,-71.145714465,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,NOT AVAILABLE,143,16,0,1,136.99.190.10,38,18,4.030864197530864,Yes
-7898870.4952,5231889.7532,125,BAY RIDGE HOSPITAL BEVERLY,60 GRANITE STREET,LYNN,MA,1904,PSYCHIATRIC,62,ESSEX,USA,42.471620106,-70.956760931,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.beverlyhospital.org/locations--services/locations/bayridge-hospital,51,62,1,1,101.65.168.35,119,99,1.1613100704009796,Yes
-8067554.746,5184342.5611,126,ENCOMPASS HEALTH HOSPITAL OF WESTERN MASS,222 STATE STREET,LUDLOW,MA,1056,REHABILITATION,53,HAMPDEN,USA,42.155775937,-72.472077338,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.healthsouthrehab.org/en/our-hospital,122,53,1,0,146.21.41.145,139,119,0.7283030859402584,No
-9494945.3892,4452585.9506,127,T J HEALTH COLUMBIA,901 WESTLAKE DRIVE,COLUMBIA,KY,42728,GENERAL ACUTE CARE,77,ADAIR,USA,37.0966415730001,-85.29454565,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,http://www.westlakeregionalhospital.com,144,74,0,1,179.242.212.91,129,109,0.9484471004124233,No
-10435861.7102,4975673.7053,128,DECATUR COUNTY HOSPITAL,1405 NORTHWEST CHURCH STREET,LEON,IA,50144,GENERAL ACUTE CARE,25,DECATUR,USA,40.750934665,-93.746940772,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,http://www.decaturcountyhospital.org,148,25,0,1,223.157.30.56,176,156,0.5760190664036818,No
-10603219.1969,4619038.8411,129,ANDERSON COUNTY HOSPITAL,421 SOUTH MAPLE STREET,GARNETT,KS,66032,CRITICAL ACCESS,41,ANDERSON,USA,38.2798769950001,-95.250338654,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.kdheks.gov/bhfr/fac_list/,http://www.saint-lukes.org,60,41,0,0,114.101.181.209,98,78,0.20216962524654833,No
-11271313.2796,4571883.9777,130,KEARNY COUNTY HOSPITAL,500 THORPE STREET,LAKIN,KS,67860,CRITICAL ACCESS,25,KEARNY,USA,37.9465932690001,-101.251929912,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.kdheks.gov/bhfr/fac_list/,http://www.kearnycountyhospital.com,65,25,0,1,107.206.204.42,69,49,0.8384006663890046,No
